label,sentence
1,After 7 attempts I just brewed a perfect cup of south Indian filter coffee  The shine in the decoction speaks for its richness n quality.
1,Luke says I look cute when I sit and twiddle my feet haha 
1,"After reading the 10 reasons to go to #SHRM09, I decided to do my 10 reasons NOT to attend.  Will be posting later this morn @ UpstartHR."
1,http://twitpic.com/7jjt0 - my mom just closeing my door.. 
1,add @CalebFTSK 
1,@hintswen i know. 
1,@MariahCarey Good Luck with the premiere today M  i'm sure we'll love it and sing along as we diss our least favorite candy ;) U Go M 
1,"hello everyone!  just got home, everything has been SO boring since i woke up :/ blehh"
1,"@Jonasbrothers love you boys, thankyou for last night. IT WAS AMAZING! "
1,"@geobart You inspired me to put on 'Kind of Blue', so now I'm also listening to 'So What'. "
1,@bmay I hope you gain your speech back ;)  And I hope it was a positive reason that made you speechless! 
1,Ok that's the work done. Just doing some last minute testing before I open the doors again. 
1,*click* block tobi_SEworld 
1,@Jonasbrothers just listening to your new album . . . it's absolutely amazing! You should be so proud! 
1,i thank you for the lesson and experience subashini. i love you 
1,@heidiheartshugs night 
1,"back soon, things to do "
1,"just dropped Jude off at Tex-Mex Cooking camp where he'll learn to make benuelos, migas y quesadillas for his mom &amp; dad. "
1,@Rebecca_Fonseka thanks your awsome!! 
1,time for some trance-atc 
1,@Jonasbrothers I'm getting the album after school  !! I'm so excited
1,http://jasminwong.com/ - the lovevly work of @fancypiece. looking sharp 
1,Again thinking about the TYPO3 v5 content model  Really cool
1,haha xD sina you'r funny xD its great to work with you  Mr. LÃ¶hnert - the trend-setter xD 'lilac and pink has to be together' haha xD
1,"@mrobertwood amen Bob - I love these storms!  seieng the strike last night, upclose and personal was pretty freaky, but I'd do it again!!"
1,@andyroddick how was the kings of leon?  hope u had fun xx reply mr roddick !!! lol
1,just got home from a back to school karaoke party at a KTV in GH's Promenade. just friggin' forgot the name coz' of all the booze! 
1,"@jonhickman Ah yes, my punnage is a seemingly impossible fusion of subtle â¦ yet obvious "
1,"morning twits! i just woke up and am going to work soon!! lame day outside, hope the electricity goes out "
1,Kaylee won't shut the F up and write her effing paper!   @kayleelive quit talking and write your paper 
1,When dudes ask me if I need a ride wen I'm walkin my lazy ass be sooo tempted to get in.  imma hop in one day dead ass. Don't judge me 
1,@scotproof Ah ha - could well be as we're only 1/2 mile from the uni. Today's upgrade was just our ISP giving us the maximum it can 
1,@MATTHARDYBRAND  ewwww Rock Stars....and no sugar...nope gimmie my Monster Loca Mocha...or Mocha Loca lol gotta love chocolate 
1,@imalexevans How can you ever feel Ugly ? Your amazing  x
1,"One of those days at work, when you want to be anywhere but there... oh well. Glad to be home "
1,@annabel_x I aways do that! 
1,is lauren conrad really engaged ? my idol 
1,"@Nuff55 trabajado - (I) worked, past tense.  What's the question ?"
1,@WiteWulf @rlucas666 or were you on about my alfresco question? 
1,@klodaasaporta lol klodagh idk what im on about tbh....lol  i lurve you i no that 
1,Is planning lessons...food chains  need to find more teaching experience!!
1,getting pretty excited for vacay!!! Heading to Tybee Island EARLY Friday morning until the 28th. what-what! 
1,@stefii_wefii stank you!! 
1,@RayLevesque I should also say that my last tweet on hope was a joke.  I'll return to serious Dave for the remainder of the day.
1,Happiness is...a cuddly pittbull who thinks he's still small enough to fit on my lap 
1,@xconway leaving!!! 
1,Anyone EU summaries?? I would love them 
1,@Jonasbrothers we already have your album guuuuys!! here it was out about 3 days ago  LOVE UUUUUU!
1,@karawr I forgive them all for taking up so much space purely because they amuse me to no end. 
1,@paterlinimatias Looks like they are having some bandwidth issues now..  
1,3 days till my 16th birthday  I'm so exited.
1,Hoping to attack the day with the same enthusiasm as yesterday &amp; add a bit of sunshine to this cloudy day!!!  
1,"@virtualmarketer ah, it's all in the ether (or sitting in my mailbox 1800 miles from me) ... "
1,"Just got back from doing a small fund-raiser gig  Was good to jam with my old mate, Fox."
1,"@JulieHarden Juls you link for me takes me to log in page - so I tried full link, which takes to a page you can click to fan page  geewiz"
1,@histwinklingeye i like simula more...  haha. But you're true. It's the best one. &amp;&amp; am i spelling your twitter name right??
1,haha . LVATT is such an awesome word 
1,@x_Ellieee_x hahaha fail =P hehe :O yes you are man lol  awww you will catch up soon ;) not lies they're truths man  xx
1,@1Omarion we love you too ! 
1,Happy Captain Picard Day! I hope your artwork is ready for the contest proceedings. Mine's gonna win...just ask the Captain! 
1,@artsturdevant don't lie to us  we know you're taking it easy and livin it up in the outdoors now that summer's here
1,Good morning. Beautiful day. Graduation today  and the sun is out.
1,"routing loop occurred with my redistribution setup, so its more reading on the topic to figure this one out. "
1,going to Kathy Griffin with Parker: donations are currently being accepted 
1,@AngelAstra sure  what time?
1,@mileycyrus http://twitpic.com/7f5fy - I love you Miley!  you're amazing and so gorgeous. Please come to Sweden 
1,@Jonasbrothers Hey guys1 I'm gonna buy your album on Saturday!  i'm so excited! I love you Nick!
1,@churchpunkmom think I live by that one 
1,@TorontoMarlies oatmeal and Rolodex's ... obviously one is getting paid too much and the other too little 
1,@rachbarnhart I have plenty of opinions that I will usually express if asked 
1,@Boyislost decided to follow the other faithful followers of @dmakron  yay for new tweets!
1,@suzie_single Lol no I will try not too. 
1,"The Jonas Brothers new album Lines, Vines and Trying Times is ON SALE NOW!! go out and buy your copy today!! "
1,"After this, I have 2 more tweets to go, before I hit 1000 updates "
1,"omg,this cadbury drink is so good!i've had 2 already.everyone should try it! "
1,@bbmcgb and those guys normally r slightly overweight too!  think about his funny sunburn tho! ;)
1,"getting directions to the Buffalo airport to pick up some &quot;Beautiful World&quot; friends, see you all very soon "
1,"Great time on the climbing wall at Wolmyeong. Getting ready to get a new bicycle tomorrow!! Yipee!! Road trip, road trip, road trip... "
1,@lynnterry We'll miss you today but it sounds like you're taking care of yourself - sending healing thoughts your way 
1,He said he loved my smile!!! (again] 
1,Night Tweeeeeets!  CMT Awards Tomaroow! WATCH IT WITH ME! 
1,In addition I still say we should have settled this over Halo 3 
1,@Leepak I'm good.  tryin to recouperate. I'll be A-OK after I get some OJ and Special K with Berries!!
1,@Caleb26 ah I know! But it's letting me download the good apps now 
1,"Ã?ron, NÃ³ri, me and others are heading right now to the commemoration of the speech Viktor OrbÃ¡n delivered 20 years ago, on 16th June 1989 "
1,@morticya33 FAST? I am still at 2mbs at home.  One of these days I should upgrade.
1,"Apparently, its Jonas day. how about we write a letter to disney channel and we make a miley cyrus day! she deserves a day too! "
1,waiting to go to the movies. 
1,"Bobby Long @ pollstar.com: http://www.pollstar.com/blogs/news/archive/2009/06/15/672719.aspx make sure to click, enjoy and add "
1,@Jonasbrothers OMG JB of course we'll tell everybody !! and no u're the best !!!!! 
1,@Kitten16 not to fret; summer will be here soon 
1,"Oh my. Go away, not today! Grr! :/. That rhymes.  Lmao denise, 'how do you know their'll be 100 percent students on graduation?'Lmao."
1,is so tired! going to see leila today  x
1,Getting up at 9:30am is harsh!!! and ppl that rush me to get ready piss me off so much!! but hopefully today will be funz 
1,"@lovebscott I Love The Video, But Can She At Least Do ONE Video In Full Color? I Guess Black And White Is Her Trademark, LMAO! "
1,@djvinceadams everythings cool...now  Seriously I'm good...doing my best to stay productive (as I tweet away in twitterville)
1,@BBCasper Why thank you. I just speak my mind 
1,"search, search, search.. NON-STOP  hihi."
1,"@craigmaddocks that would be a great feature, I would use that a lot as it goes "
1,"@PolygonBoise Oh, didn't catch what you were talking about. My bad "
1,"with everyone at the new building groundbreaking ceremony, i'm really getting a lot of work accomplished "
1,@AprilCornell congrats to the girls! 
1,And guess what! Dinner is fried rice with green peas! Anyway heading to sleep now! Nights! 
1,@Tuckriffic I've found out you are all starting to get Twitter accounts.  Do you work in communications for Tuck?
1,writing english examination in exactly 60 minutes.  can't wait to just get it over with so i can get outside again!  such a beautiful day 
1,No regrets - just lessons learned 
1,@lnzsho how the flowers lookin? Miss ya! 
1,@MimReyes I sure am ... and Jodie and Erin the girl are singing 
1,"Oh no... Shane Williams is on for Monye - eek!! #lions teehee @GeorgeDugdale ... it's not coz he's Welsh, honest! loves ya  xxxx"
1,"I'm so exciteeed, @ecksssy!  Haha!"
1,Not that those last 2 things are in any way related...! 
1,Dear Red Sox: please kill the Marlin's tonight because my boss (Marlin's fan) is at the game &amp; I would love to rub it in tomorrow! thanks 
1,Thinks christina has a twitter problem 
1,@aleshawilkinss @joelbarron Wishin' you two the best of luck 
1,"At Starbucks conducting a bunch of interviews. Got my car back this morning, a bit different than a S550 "
1,Its 10:30 am and I'm already finished my work for the day.  Just a few meetings and I'm done 
1,@bellalimento @TwoPeasandPod Hi! 
1,@parisitaliana @sheenshines it's true - I am guilty of being an enabler  
1,@beneubanks Dont forget to include the heat and humidity   #SHRM09
1,"@wood83 Jason, I can't reply to directly to you because you're not following me.  "
1,@mahhriahh thats good 
1,Is watching Star Trek the movie. 
1,http://twitpic.com/7jjt0 - hahaha .. she says that i self decide when i will clean up.. 
1,@DJCOOKZ good morning! djcookz 
1,"@johnmerritt w00t filmed in Hoboken, 1 of 4 things we're famous for "
1,Went on a great hike last night through the woods around Gabriel Park. I love the wild/green spaces in metro Portland. 
1,"Making Acupuncture affordable and fun  Come join me for Acupuncture Happy Hour! June 26 for details http://tinyurl.com/n7th5y btv, vt"
1,"Wishes ppl would start challenging him on tap tap, come on peeps "
1,Hitting the yellow pages looking for YOU  
1,"Dear Lazy Web, unrecoverable error (vmx) re scsi NOT_IMPLEMENTED on ESX 3.5.0. Anyone ? PLEASE "
1,@Skychrono Use interfaces to get multiple inheritance 
1,@andrewbonds No. But I need people to stop replying to me as if I endorse them - One more time and I block you 
1,@lo_LO i hear yah - wonder who the last person she has to interview is? James' is Wednesday. i'm anxious! lol. see you when you get here 
1,@Jonasbrothers you were amaaaaaaazing in wembley yesterday! i loved it! can't wait for november now! 
1,only an hour to go and my day is done 
1,@aw93053 I am not sure I get what you mean  Please explain. Are you using the newest version?
1,hangin with mmmmiiiikkkkyyyyllllaaaa!!!!!! we BFF 
1,This is hillarious!  http://bit.ly/2Dtba  Washing machine rocket; Portholes to other dimensions; Dinosaurs; Be sure 2 browse comments too 
1,@SarahStelmok Wow - did the Listings Magic rep cuss at you in writing or verbally? #rude Where's their socmed monitoring? heh 
1,@thejadedhippy Next Monday! 
1,@Area224 Fine!  Started the day early today and feels like is noon already!   And how are things with you?
1,@shandreen and *hugs* to you 
1,"@rosiesiman @troyakers Saw the scarf shot on tumblr - good choice, Troy! And lookin' good, Rosie  Miss you!"
1,Walked that damn hill up kingsbridge now I'm starving  ... Gonna have a huge bowl of cereal and watch Sex and The City 
1,@christinaponi hey thanx yaar.... dats y u r ma gud frnd....  @swatkatt no i didnt.... m not gay lyk u... m straight... 
1,Next expenditure: French Connection Wayfarer sunglasses... more widely-set for my wearing pleasure 
1,@Jonasbrothers Thankyou for an AMAZING concert last night  &amp; Thanks for inviting McFly!My 2 fave bands on the same stage....unbelievable!
